agency_id,route_long_name,representative_route_id,route_ids,direction_count,route_desc,bidirectional_pair_flag
LTFRB,MUNOZ-PANTRANCO,LTFRB_PUJ1712,LTFRB_PUJ1712|LTFRB_PUJ1713,2,"Hayundai, Quezon Avenue, Quezon City - Dangay, Quezon City",True
LTFRB,MUNOZ-PROJ8,LTFRB_PUJ1710,LTFRB_PUJ1710|LTFRB_PUJ1711,2,"Epifanio de los Santos Avenue / Congressional Avenue Intersection, Quezon City - Jetti Petrol Station, Tanding Sora Avenue, Quezon City",True
LTFRB,MUNOZ-VISAYAS AVE,LTFRB_PUJ1708,LTFRB_PUJ1708|LTFRB_PUJ1709,2,"Congressional Avenue / Abra Intersection Quezon City - Visayas Avenue / Congressional Avenue Extension, Quezon City",True
LTFRB,MUNOZ-VITO CRUZvia MABINI,LTFRB_PUJ1706,LTFRB_PUJ1706|LTFRB_PUJ1707,2,"HP Village Square, Pablo Ocampo Sr., Manila - Roosevelt Avenue / Road B Intersection, Quezon City",True
LTFRB,MURPHY - CUBAO,LTFRB_PUJ2147,LTFRB_PUJ2147|LTFRB_PUJ2148,2,"15th Ave / Col. Bonny Serrano Intersection, Quezon City, Manila - P. Tuazon Blvd / 9th Ave Intersection, Quezon City, Manila",True
LTFRB,MURPHY - QMART,LTFRB_PUJ1888,LTFRB_PUJ1888|LTFRB_PUJ1889,2,"15th Ave / Col. Bonny Serrano Intersection, Quezon City, Manila - Ermin Garcia Ave, Quezon City, Manila",True
LTFRB,MURPHY 15TH AVE - STOP N SHOP,LTFRB_PUJ1886,LTFRB_PUJ1886|LTFRB_PUJ1887,2,"Internet Cafe, Old Sta. Mesa, Manila - General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila",True
LTFRB,Malabon (TP) - Navotas (TP),LTFRB_PUJ1420,LTFRB_PUJ1420|LTFRB_PUJ1421,2,"Tangos Elementary School, M. Naval, City of Navotas - General Luma Street, Malabon City",True
LTFRB,Malabon (TP) - Obando,LTFRB_PUJ1422,LTFRB_PUJ1422|LTFRB_PUJ1423,2,"Malabon Elementary School, N Naval, Malabon City - Paliwas Road / Pedro B Jacinto Street Intersection, Obando",True
LTFRB,Malabon - Monumento via Letre,LTFRB_PUJ1418,LTFRB_PUJ1418|LTFRB_PUJ1419,2,"Lapu-lapu / Samson Road Intersection, Malabon City - Rizal Avenue / Leono Street Intersection, Malabon City",True
LTFRB,Malabon Paco (Obando),LTFRB_PUJ2526,LTFRB_PUJ2526|LTFRB_PUJ2527,2,"United Evangelical Church of Malabon, Gov. W. Pascual Avenue, Malabon City - Paliwas Road / Pedro B Jacinto Street Intersection, Obando",True
LTFRB,Malanday - Bulacan,LTFRB_PUJ1424,LTFRB_PUJ1424|LTFRB_PUJ1425,2,"A. Fernando Elementary School, M H Del Pilar, Malanday, Valenzuela City - F. Balagtas, Obando",True
LTFRB,"Malanday - Muntinlupa via Edsa, Monumento",LTFRB_PUB1163,LTFRB_PUB1163|LTFRB_PUB1164,2,"National Hwy, Muntinlupa City, Manila - MacArthur Highway, Dalandanan, Valenzuela City",True
LTFRB,"Malanday - Pier South via Rizal Ave., P. Burgos",LTFRB_PUJ1428,LTFRB_PUJ1428|LTFRB_PUJ1429,2,"Antonio C. Delgado / 13th St Intersection, Manila - ET Pacific, MacArthur Highway, City of Meycauayan",True
LTFRB,"Malanday - Recto via F. Huertas, Oroquieta",LTFRB_PUJ1426,LTFRB_PUJ1426|LTFRB_PUJ1427,2,"LRT Doroteo Jose-Recto Station Walkway / Rizal Avenue Intersection, Manila - MacArthur Highway / Woodlands Drive Intersection, Valenzuela City, Philippines",True
LTFRB,Malanday MIA via Pasay Rtda MOA Coastal Road,LTFRB_PUB1079,LTFRB_PUB1079|LTFRB_PUB1080,2,"Natalia, Parañaque City, Manila - Mercury Drug Store, MacArthur Highway, Malanday, Valenzuela City",True
LTFRB,Malanday Sucat via EDSA,LTFRB_PUB1082,LTFRB_PUB1082|LTFRB_PUB1083,2,"South Luzon Expressway, Muntinlupa City, Manila - Mercury Drug Store, MacArthur Highway, Malanday, Valenzuela City",True
LTFRB,"Malanday Term - NAIA viaEDSA, Buendia, Ayala",LTFRB_PUB1165,LTFRB_PUB1165|LTFRB_PUB1166,2,"Maria, Parañaque City, Manila - MacArthur Highway, Dalandanan, Valenzuela City",True
LTFRB,Malanday-Sta Cruz,LTFRB_PUJ1614,LTFRB_PUJ1614|LTFRB_PUJ1615,2,"McArthur Bridge , Manila - C.P. Enerton Fuel Station, MacArthur Highway, Valenzuela City, Philippines",True
LTFRB,Malinta - Bocaue via McArthur Hi-way,LTFRB_PUJ1430,LTFRB_PUJ1430|LTFRB_PUJ1431,2,"Flying V Gas, MacArthur Highway, Valenzuela City - MacArthur Highway Cemetary, MacArthur Highway, Marilao",True
LTFRB,Malinta - Malolos via McArthur Hi-way,LTFRB_PUJ1645,LTFRB_PUJ1645,1,"Flying V Gas, MacArthur Highway, Valenzuela City - Ang Dating Daan, Balagtas",False
LTFRB,Malinta - Meycauayan via McArthur,LTFRB_PUJ1432,LTFRB_PUJ1432,1,"Flying V Gas, MacArthur Highway, Valenzuela City - St Mary's College, MacArthur Highway, City of Meycauayan",False
LTFRB,Malinta - Monumento via McArthur Hi-way,LTFRB_PUJ1433,LTFRB_PUJ1433,1,"Bonifacio Market, MacArthur Highway, Caloocan City - Parish Church or Isidro Labarador, MacArthur Highway, Malinta, Valenzuela City",False
LTFRB,Malinta - Novaliches (TP),LTFRB_PUJ1434,LTFRB_PUJ1434|LTFRB_PUJ1435,2,"MacArthur Highway / Maysan Road Intersection, Malinta, Valenzuela City - General Luis / Emerald Intersection, Caloocan City",True
LTFRB,Malinta - Sta. Maria via McArthur Hi-way,LTFRB_PUJ1436,LTFRB_PUJ1436|LTFRB_PUJ1437,2,"Flying V Gas, MacArthur Highway, Valenzuela City - Santa Maria Municipal Hall, JC De Jesus Street, Santa Maria",True
LTFRB,Malinta Bagbaguin,LTFRB_PUJ2343,LTFRB_PUJ2343|LTFRB_PUJ2344,2,"Our Lady of Fatima College, Maysan Road, Valenzuela City - Bagbaguin Family Hospital, Genteral Luis, Caloocan City",True
LTFRB,Malinta Exit - McArthur Highway via T. Santiago,LTFRB_PUJ1438,LTFRB_PUJ1438|LTFRB_PUJ1439,2,"MacArthur Highway / Maysan Road Intersection, Malinta, Valenzuela City - Bagabaguin Road, Caloocan City",True
LTFRB,Malinta Hagonoy via MacArthur Highway,LTFRB_PUJ2532,LTFRB_PUJ2532|LTFRB_PUJ2533,2,"Flying V Gas, MacArthur Highway, Valenzuela City - Ang Dating Daan, Balagtas",True
LTFRB,Malinta Hagonoy via Meycauayan,LTFRB_PUJ2535,LTFRB_PUJ2535,1,"Ang Dating Daan, Balagtas - South supermarket, MacArthur Highway, Valenzuela City",False
LTFRB,Malinta Meycauayan v F De Leon,LTFRB_PUJ2536,LTFRB_PUJ2536|LTFRB_PUJ2537,2,"Flying V Gas, MacArthur Highway, Valenzuela City - MacArthur Highway / Malhacan Road Intersection, City of Meycauayan",True
LTFRB,Malinta Pier via Monumento,LTFRB_PUJ2538,LTFRB_PUJ2538|LTFRB_PUJ2539,2,"Museum of Philippine History, Rizal Park, T.M. Kalaw, Manila - Flying V Gas, MacArthur Highway, Valenzuela City",True
LTFRB,Malinta Recto via F Huertas,LTFRB_PUJ2540,LTFRB_PUJ2540|LTFRB_PUJ2541,2,"Oroquieta, Manila - Jolibee, MacArthur Highway, Malinta, Valenzuela City",True
LTFRB,Malinta Sta. Maria via McArthur,LTFRB_PUJ2543,LTFRB_PUJ2543,1,"C de Guzman Street, Santa Maria - Flying V Gas, MacArthur Highway, Valenzuela City",False
LTFRB,Malinta-Rizal Ave via Banal,LTFRB_PUJ2528,LTFRB_PUJ2528|LTFRB_PUJ2529,2,"Rizal Avenue, Manila - Flying V Gas, MacArthur Highway, Valenzuela City",True
LTFRB,Malinta-Sta Cruz,LTFRB_PUJ2530,LTFRB_PUJ2530|LTFRB_PUJ2531,2,"Rizal Avenue, Manila - Flying V Gas, MacArthur Highway, Valenzuela City",True
LTFRB,Malolos BBB (Val) via MacArthur Highway,LTFRB_PUJ2345,LTFRB_PUJ2345|LTFRB_PUJ2346,2,"MacArthur Highway / Del Monte Intersection, Malabon City - Ang Dating Daan, Balagtas",True
LTFRB,Marcos Ave Tandang Sora Balintawak,LTFRB_PUJ2249,LTFRB_PUJ2249|LTFRB_PUJ2250,2,"Social Science Institute, Commonwealth Avenue, Quezon City - Tanding Sora Avenue, Quezon City",True
LTFRB,Marcos Ave. - Quirino Hi-way via T. Sora,LTFRB_PUJ1440,LTFRB_PUJ1440|LTFRB_PUJ1441,2,"Katipunan Ave, Quezon City, Manila - Tanding Sora Avenue, Quezon City",True
LTFRB,Marikina - Paenaan (Antipolo),LTFRB_PUJ1446,LTFRB_PUJ1446|LTFRB_PUJ1447,2,"Shoe Ave, Marikina City, Manila - Marcos Hwy, Antipolo City, Manila",True
LTFRB,Marikina - Parang via Fortune,LTFRB_PUJ1450,LTFRB_PUJ1450|LTFRB_PUJ1451,2,"Shoe Ave / W Paz Intersection, Marikina City, Manila - Fortune Tobacco Corporation, Marikina City, Manila",True
LTFRB,Marikina - Pasig,LTFRB_PUJ1448,LTFRB_PUJ1448|LTFRB_PUJ1449,2,"Caruncho Ave / Market Ave Intersection, Pasig City, Manila - Shoe Ave / W Paz Intersection, Marikina City, Manila",True
LTFRB,Marikina - Pateros via Pasig,LTFRB_PUJ1453,LTFRB_PUJ1453,1,"Shoe Ave, Marikina City, Manila - M. Almeda, Pateros, Manila",False
LTFRB,Marikina - Pinugay (Philcomsat),LTFRB_PUJ1454,LTFRB_PUJ1454|LTFRB_PUJ1455,2,"J. Chanyungco St, Marikina City, Manila - Un-named road near Marcos Hwy, Antipolo City, Manila",True
LTFRB,Marikina - SM Fairview,LTFRB_PUJ1458,LTFRB_PUJ1458|LTFRB_PUJ1459,2,"Felix Ave, Cainta, Manila - Novastop, Quirino Highway, Caloocan City",True
LTFRB,Marikina - San Mateo,LTFRB_PUJ1456,LTFRB_PUJ1456|LTFRB_PUJ1457,2,"Shoe Ave / W Paz Intersection, Marikina City, Manila - J. P. Rizal St / BMW Drive Intersection, San Mateo, Manila",True
LTFRB,Marikina City SM Santolan LRT,LTFRB_PUJ2347,LTFRB_PUJ2347|LTFRB_PUJ2348,2,"Amang Rodriguez Ave, Pasig City, Manila - Sumulong Hwy, Marikina City, Manila",True
LTFRB,Mayhaligue - Plaza dela Barca via J.A.,LTFRB_PUJ1009,LTFRB_PUJ1009|LTFRB_PUJ1010,2,"Jose Abad Santos Ave., Manila - Juan Luna / Veronica Intersection, Manila",True
LTFRB,Meycauayan - Monumento via McArthur Hi-way,LTFRB_PUJ1468,LTFRB_PUJ1468|LTFRB_PUJ1469,2,"Monumento, Rizal Avenue, Caloocan City - PWRHAUZ Ministries Inc., Malhacan Road, City of Meycauayan",True
LTFRB,Meycauayan Malolos,LTFRB_PUJ2544,LTFRB_PUJ2544|LTFRB_PUJ2545,2,"MacArthur Highway / Malhacan Road Intersection, City of Meycauayan - Ang Dating Daan, Balagtas",True
LTFRB,Meycauayan Plaridel,LTFRB_PUJ2546,LTFRB_PUJ2546|LTFRB_PUJ2547,2,"Banga Baranggay Hal, MacArthur Highway, City of Meycauayan - Ang Dating Daan, Balagtas",True
LTFRB,Meycauayan Recto via BBB Monumento,LTFRB_PUJ2548,LTFRB_PUJ2548|LTFRB_PUJ2549,2,"Valariano Fugoso, Manila - Meycauayan College, MacArthur Highway, City of Meycauayan",True
LTFRB,Molino-Soldiers Hills,LTFRB_PUJ2550,LTFRB_PUJ2550,1,"Alvarez Extension / Magdiwang Rd Intersection, Las Piñas City, Manila - Magdiwang Rd, Las Piñas City, Manila",False
LTFRB,Molino-Zapote,LTFRB_PUJ2551,LTFRB_PUJ2551|LTFRB_PUJ2552,2,"Mariche Apartelle, Mariche Apartelle - Molino Rd, Bacoor City, Manila",True
LTFRB,Montalban San Rafael,LTFRB_PUJ2349,LTFRB_PUJ2349|LTFRB_PUJ2350,2,"Gen. A Luna, San Mateo - MH del Pilar Street, Rodriguez",True
LTFRB,Montalban Wawa,LTFRB_PUJ2351,LTFRB_PUJ2351|LTFRB_PUJ2352,2,"MH del Pilar Street, Rodriguez - M H del Pilar Street, Rodriguez",True
LTFRB,Monumento - Navotas via Letre,LTFRB_PUJ1470,LTFRB_PUJ1470|LTFRB_PUJ1471,2,"Bonifacio Market, MacArthur Highway, Caloocan City - Tangos Elementary School, M. Naval, City of Navotas",True
LTFRB,Monumento - Paco (Obando) via M.H. del Pilar,LTFRB_PUJ1472,LTFRB_PUJ1472|LTFRB_PUJ1473,2,"Lapu-lapu / Samson Road Intersection, Malabon City - Tawiran Elementary School, Obando",True
LTFRB,"Monumento - Pasay Rotonda via Rizal Ave., Mabini",LTFRB_PUJ1474,LTFRB_PUJ1474|LTFRB_PUJ1475,2,"Epifanio de los Santos Avenue / F.B. Harrison St Intersection, Lungsod ng Pasay - Epifanio de los Santos Avenue / 8th Street Intersection , Caloocan City",True
LTFRB,Monumento - Pier South via Rizal Ave.,LTFRB_PUJ1332,LTFRB_PUJ1332|LTFRB_PUJ1333,2,"Epifanio de los Santos Avenue / 8th Street Intersection , Caloocan City - Railroad Dr / 13th St Intersection, Manila",True
LTFRB,"Monumento - Polo via Acacia, M.H. del Pilar",LTFRB_PUJ1657,LTFRB_PUJ1657|LTFRB_PUJ1658,2,"San Diego de Alcala Parish, Palassan Road, Kapitan Viilila, Valenzuela City - Lapu-lapu / Samson Road Intersection, Malabon City",True
LTFRB,Monumento - Sto. Nino via Expressway,LTFRB_PUJ1476,LTFRB_PUJ1476|LTFRB_PUJ1477,2,"Epifanio de los Santos Avenue / General Rosendo Simon Intersection , Caloocan City - El- Camino, City of Meycauayan",True
LTFRB,"Monumento - Vito C ruz via Rizal Ave., Mabini",LTFRB_PUJ1480,LTFRB_PUJ1480,1,"HP Village Square, Pablo Ocampo Sr., Manila - Epifanio de los Santos Avenue / 8th Street Intersection , Caloocan City",False
LTFRB,"Monumento - Vito Cruz via Rizal Ave., Taft Ave.",LTFRB_PUJ1478,LTFRB_PUJ1478,1,"Pablo Ocampo Sreet Avenue, Manila - Epifanio de los Santos Avenue / 8th Street Intersection , Caloocan City",False
LTFRB,Monumento Bocaue,LTFRB_PUJ2553,LTFRB_PUJ2553|LTFRB_PUJ2554,2,"Bonifacio Market, MacArthur Highway, Caloocan City - Sto. Nino Academy, MacArthur Highway, Bocaue, Bulacan",True
LTFRB,Monumento Divisoria via A Santos,LTFRB_PUJ2555,LTFRB_PUJ2555|LTFRB_PUJ2556,2,"Antonio Rivera, Manila - Monumento, Rizal Avenue, Caloocan City",True
LTFRB,Monumento Malanday,LTFRB_PUJ2557,LTFRB_PUJ2557|LTFRB_PUJ2558,2,"Bonifacio Market, MacArthur Highway, Caloocan City - Mananday Tricycle and Pedicab Terminal, MacArthur Highway, Malanday, Valenzuela City",True
LTFRB,Monumento Malolos,LTFRB_PUJ2559,LTFRB_PUJ2559|LTFRB_PUJ2560,2,"Bonifacio Market, MacArthur Highway, Caloocan City - Ang Dating Daan, Balagtas",True
LTFRB,Monumento NAIA via EDSA Coastal Rd,LTFRB_PUB1084,LTFRB_PUB1084|LTFRB_PUB1085,2,"Natalia, Parañaque City, Manila - Epifanio de los Santos Avenue / 5th Street Intersection , Caloocan City",True
LTFRB,Monumento Philcite via Ayala EDSA,LTFRB_PUB1086,LTFRB_PUB1086|LTFRB_PUB1087,2,"Senator Gil Puyat Ave, Lungsod ng Pasay, Manila - Epifanio de los Santos Avenue / 5th Street Intersection , Caloocan City",True
LTFRB,Monumento Polo,LTFRB_PUJ2561,LTFRB_PUJ2561|LTFRB_PUJ2562,2,"Floresco North Mortuary, MacArthur Highway, Caloocan City - San Diego de Alcala Parish, Palassan Road, Kapitan Viilila, Valenzuela City",True
LTFRB,Monumento Sucat via EDSA,LTFRB_PUB1088,LTFRB_PUB1088|LTFRB_PUB1089,2,"South Luzon Expressway, Muntinlupa City, Manila - Epifanio de los Santos Avenue / 5th Street Intersection , Caloocan City",True
LTFRB,Moonwalk - Plaza Lawton,LTFRB_PUB1167,LTFRB_PUB1167|LTFRB_PUB1168,2,"Alabang-Zapote Road, Las Piñas City, Manila - Andres Soriano Jr Ave / Muralla Intersection, Manila",True
LTFRB,Multinational Vill Gate along Imelda Ave,LTFRB_PUJ2563,LTFRB_PUJ2563|LTFRB_PUJ2564,2,"Multinational Avenue, Paranaque City - Multinational Avenue, Paranaque City",True
LTFRB,Munoz - Luzon,LTFRB_PUJ1616,LTFRB_PUJ1616|LTFRB_PUJ1617,2,"Congressional Avenue / Abra Intersection Quezon City - Congressional Avenue Extension, Quezon City",True
LTFRB,"Munoz - Remedios via Quiapo, L. Guinto",LTFRB_PUJ1482,LTFRB_PUJ1482|LTFRB_PUJ1483,2,"Rizal Memorial Track and Football Stadium, M Adriatico, Manila - Epifanio de los Santos Avenue / Congressional Avenue Intersection, Quezon City",True
LTFRB,Munoz Market Pantranco,LTFRB_PUJ2565,LTFRB_PUJ2565|LTFRB_PUJ2566|LTFRB_PUJ2567,3,"Philipine Maritime Institute, Roosevelt Avenue, Quezon City - Dangay, Quezon City",True
LTFRB,Munoz Market V Cruz Mabini via San Joaquin,LTFRB_PUJ2568,LTFRB_PUJ2568|LTFRB_PUJ2569|LTFRB_PUJ2570,3,"HP Village Square, Pablo Ocampo Sr., Manila - T.M. Kalaw / Maria Y. Orosa St",True
LTFRB,Munoz-Remedios via Sta Cruz,LTFRB_PUJ2571,LTFRB_PUJ2571|LTFRB_PUJ2572,2,"Leon Guinto Sr., Manila - Roosevelt Avenue / Adams Intersection, Quezon City",True
LTFRB,"Murphy - North Harbor via Divisoria, Sta. Mesa",LTFRB_PUJ1484,LTFRB_PUJ1484|LTFRB_PUJ1485,2,"Radial Road 10 / Moriones Intersection, Manila - Aurora Blvd, Quezon City, Manila",True
LTFRB,NAIA - Malanday via EDSA,LTFRB_PUB1169,LTFRB_PUB1169|LTFRB_PUB1170,2,"Maria, Parañaque City, Manila - MacArthur Highway, Dalandanan, Valenzuela City",True
LTFRB,NAIA SM Fairview,LTFRB_PUB1090,LTFRB_PUB1090|LTFRB_PUB1091,2,"Natalia, Parañaque City, Manila - SM Public Transport Terminal, Regalado Highway, Quezon City",True
LTFRB,NAVOTAS - DIVISORIA via H LOPEZ,LTFRB_PUJ1884,LTFRB_PUJ1884|LTFRB_PUJ1885,2,"Isabelo delos Reyes Elementary School, Nicolas Zamora, Manila - Navotas City Hall, M. Naval, City of Navotas",True
LTFRB,NAVOTAS - RECTO via DAGAT_DAGATAN C3_C4,LTFRB_PUJ1882,LTFRB_PUJ1882|LTFRB_PUJ1883,2,"Claro M. Recto Ave / Quezon Blvd Intersection, Manila - Navotas City Hall, M. Naval, City of Navotas",True
LTFRB,NICHOLS-IKOT,LTFRB_PUJ1704,LTFRB_PUJ1704|LTFRB_PUJ1705,2,"Villamor Health Center, Andrews Ave, Lungsod ng Pasay, Manila - Sales Road, Pasay City, Manila",True
LTFRB,NICHOLS-MRT TRAMO,LTFRB_PUJ1702,LTFRB_PUJ1702|LTFRB_PUJ1703,2,"Andrews Ave, Lungsod ng Pasay, Manila - Legaspi, Manila",True
LTFRB,NOVA-CAMARIN,LTFRB_PUJ1700,LTFRB_PUJ1700|LTFRB_PUJ1701,2,"Susano / General Luis Intersection, Caloocan City - San Vicente / Camarin Road Intersection, Caloocan City",True
LTFRB,NOVA-DEPARO,LTFRB_PUJ1880,LTFRB_PUJ1880|LTFRB_PUJ1881,2,"Susano / General Luis Intersection, Caloocan City - Kabatuhan, Caloocan City",True
LTFRB,NOVA-PANGARAP VILL,LTFRB_PUJ1878,LTFRB_PUJ1878|LTFRB_PUJ1879|LTFRB_PUJ2145|LTFRB_PUJ2146,4,"Dumulay  / Quirino Highway, Quezon City, Manila - Quirino Highway, Calcoocan City",True
LTFRB,NOVA-TALA,LTFRB_PUJ1876,LTFRB_PUJ1876|LTFRB_PUJ1877,2,"Dumulay  / Quirino Highway, Quezon City, Manila - Dr Uyguanco Avenue, City of San Jose del Monte",True
LTFRB,NOVALICHES - RIZAL AVE. via BANAL,LTFRB_PUJ1788,LTFRB_PUJ1788|LTFRB_PUJ1789|LTFRB_PUJ1823|LTFRB_PUJ1824,4,"Dimasalang / Aurora Boulevard Intersection, Quezon City - Our Lady Mercy Church, Quirino Highway, Caloocan City",True
LTFRB,NOVALICHES-BAGONG SILANG KALIWA PH5,LTFRB_PUJ1698,LTFRB_PUJ1698|LTFRB_PUJ1699,2,"General Luis / Gold Intersection, Caloocan City - Rhexan Academy, Langit Road, Caloocan City",True
LTFRB,NOVALICHES-BAGONG SILANG KANAN PH9,LTFRB_PUJ1696,LTFRB_PUJ1696|LTFRB_PUJ1697,2,"General Luis / Gold Intersection, Caloocan City - Un named Road near Langit Road, Caloocan City",True
LTFRB,NOVALICHES-SHELTERVILLE,LTFRB_PUJ1694,LTFRB_PUJ1694|LTFRB_PUJ1695,2,"Susano / Austria Intersection, Caloocan City - Olympic Ave, Caloocan City, Manila",True
LTFRB,NPC - NIA via CONGRESSIONAL MINDANAO AVE,LTFRB_PUJ1874,LTFRB_PUJ1874|LTFRB_PUJ1875,2,"Epifanio de los Santos Avenue / North Avenue Intersection, Quezon City - NIA Chapel, Chico, Quezon City",True
LTFRB,NPasig-Crossing via Taytay,LTFRB_PUJ2577,LTFRB_PUJ2577|LTFRB_PUJ2578,2,"Rizal Ave / B.A. Cruz Intersection, Taytay, Manila - Mayflower, Mandaluyong City, Manila",True
LTFRB,Nagtahan RTDA Pandacan,LTFRB_PUJ2353,LTFRB_PUJ2353|LTFRB_PUJ2354,2,"Nagtahan Bridge, Manila - Ramon Magsaysay Blvd, Manila",True
LTFRB,Namayan Vergara,LTFRB_PUJ2355,LTFRB_PUJ2355|LTFRB_PUJ2356,2,"J P Rizal, Mandaluyong City - Shaw Blvd, Mandaluyong City, Manila",True
LTFRB,Napindan-Pasig via Nascor,LTFRB_PUJ2573,LTFRB_PUJ2573|LTFRB_PUJ2574,2,"Labao, Pasig City - M Concepcion Ave, Pasig City",True
LTFRB,Napindan-Pasig via Pateros,LTFRB_PUJ2575,LTFRB_PUJ2575|LTFRB_PUJ2576,2,"F.Manalo / L.Labao Intersection, Taguig City, Manila - M. Almeda, Pateros, Manila",True
LTFRB,Napocor Vill NIA Vill Tandang Sora,LTFRB_PUJ2357,LTFRB_PUJ2357|LTFRB_PUJ2358,2,"Childrens Medical Center, Quezon Avenue, Quezon City - St Peter Chapels, Commonwealth Avenue, Quezon City",True
LTFRB,Napocor/Niaville - Mindanao Ave. via Congressional Ave.,LTFRB_PUJ1486,LTFRB_PUJ1486|LTFRB_PUJ1487,2,"Epifanio de los Santos Avenue / North Avenue Intersection, Quezon City - Sauyo High School Extension, Pantabangan, Quezon City",True
LTFRB,Navotas - Recto via Heroes del 96,LTFRB_PUJ1488,LTFRB_PUJ1488|LTFRB_PUJ1489,2,"Claro M. Recto Ave / Quezon Blvd Intersection, Manila - M. Naval, City of Navotas",True
LTFRB,Navotas Recto,LTFRB_PUJ2359,LTFRB_PUJ2359|LTFRB_PUJ2360,2,"Oroquieta, Manila - Navotas City Hall, M. Naval, City of Navotas",True
LTFRB,Navotas Terminal Pacita Complex via EDSA,LTFRB_PUB1047,LTFRB_PUB1047|LTFRB_PUB1048,2,"National Highway / Unnamed Rd, San Pedro, Manila - Circimferential Road 4, Malabon City",True
LTFRB,Nichols - Vito Cruz via Park Ave.,LTFRB_PUJ1492,LTFRB_PUJ1492|LTFRB_PUJ1493,2,"Villamor Health Center, Andrews Ave, Lungsod ng Pasay, Manila - Taft Ave, Lungsod ng Pasay",True
LTFRB,North Harbor Sta Mesa via Magsaysay,LTFRB_PUJ2361,LTFRB_PUJ2361|LTFRB_PUJ2362,2,"Ramon Magsaysay Blvd, Manila - LRT Doroteo Jose-Recto Station Walkway / Rizal Avenue Intersection, Manila",True
LTFRB,Norzagaray - Baclaran Via Commonwealth Ave,LTFRB_PUB1171,LTFRB_PUB1171|LTFRB_PUB1172,2,"Diosdado Macapagal Blvd, Lungsod ng Pasay, Manila - VFR Phase 2 Elementary School, City of San Jose del Monte, Manila",True
LTFRB,Norzgry / Spalay-NAIA / Baclrn Via Comm Fairv Ed,LTFRB_PUB1173,LTFRB_PUB1173|LTFRB_PUB1174,2,"Maria, Parañaque City, Manila - VFR Phase 2 Elementary School, City of San Jose del Monte, Manila",True
LTFRB,"Novaliches (TP) - Bigte (Norzagaray, Bulacan) via Quirino Highway",LTFRB_PUJ1506,LTFRB_PUJ1506|LTFRB_PUJ1507,2,"Buenmar Drive, Quezon City - Quirino Highway, City of San Jose del Monte",True
LTFRB,Novaliches (TP) - Brgy. Deparo,LTFRB_PUJ1496,LTFRB_PUJ1496|LTFRB_PUJ1497,2,"Ramirez / Quirino Highway, Caloocan City - Kabatuhan, Caloocan City",True
LTFRB,"Novaliches - Shelter Ville via Camarin Rd., Bagon Silang",LTFRB_PUJ1498,LTFRB_PUJ1498|LTFRB_PUJ1499,2,"Susano / General Luis Intersection, Caloocan City - Kalayaan Elementary School, Langit Road, Caloocan City",True
